,,,,,,,,,,,,,,,
,"The following list contains top 9933 most frequent Chinese characters based on Jun Da's Modern Chinese Character Frequency List, in the order of decreasing frequency. The number                                          of encounters in the corpus is recalculated into a percentage. The additional and missing information was gathered on HanziDB, Wikidictionary, as well as filled in by hand.",,,,,,,,,,,,,,
,№,Freq.,General standard #,Radical,Encounters,Fraction of   the language,HSK 2.0,HSK 3.0,Stroke count,Character,,,,Meaning,
,5059,5059,4952,羊 123.5,174,"0,000090%",,,11,羟,qiǎng,qiang,third,hydroxide,"99,924328%"
,5060,5060,,辵 162.13,174,"0,000090%",,,16,還,hái,hai,second,"still, yet, also, besides","99,924418%"
,5061,5061,4092,玉 96.5,173,"0,000089%",,,9,珈,jiā,jia,first,"gamma, jewelry","99,924508%"
,5062,5062,4583,斤 69.6,173,"0,000089%",,,10,颀,qí,qi,second,tall and slim,"99,924597%"
,5063,5063,4211,虫 142.3,173,"0,000089%",,,9,虼,gè,ge,fourth,a flea; species of beetle,"99,924686%"
,5064,5064,4050,示 113.4,172,"0,000089%",,,8,祇,qí,qi,second,"the spirit of the earth; (used for只) only, merely, but","99,924775%"
,5065,5065,3732,人 9.5,172,"0,000089%",,,7,佝,gōu,gou,first,rickets,"99,924864%"
,5066,5066,5222,羽 124.6,172,"0,000089%",,,12,翕,xī,xi,first,agree,"99,924953%"
,5067,5067,5990,辵 162.12,172,"0,000089%",,,15,遴,lín,lin,second,"select, choose; surname","99,925042%"
,5068,5068,4084,玉 96.5,172,"0,000089%",,,9,珏,jué,jue,second,two pieces of jade joined together,"99,925131%"
,5069,5069,4277,邑 163.7,172,"0,000089%",,,9,郛,fú,fu,second,outer walls of city; suburbs,"99,925220%"
,5070,5070,,車 159.6,172,"0,000089%",,,13,較,jiào,jiao,fourth,"compare; comparatively, more","99,925309%"
,5071,5071,,馬 187.13,172,"0,000089%",,,23,驗,yàn,yan,fourth,"test, examine, inspect; verify","99,925397%"
,5072,5072,0602,玉 96.3,171,"0,000088%",,,7,玖,jiǔ,jiu,third,black-colored jade,"99,925486%"
,5073,5073,6298,足 157.10,171,"0,000088%",,,17,蹇,jiǎn,jian,third,"lame, crippled; unlucky","99,925574%"
,5074,5074,4465,辵 162.7,171,"0,000088%",,,10,逋,bū,bu,first,"flee, run away, leave debt unsettled","99,925663%"
,5075,5075,6083,毛 82.12,171,"0,000088%",,,16,氅,chǎng,chang,third,overcoat; down feathers,"99,925751%"
,5076,5076,5794,米 119.8,171,"0,000088%",,7–9,14,粽,zòng,zong,fourth,dumpling made of glutinous rice,"99,925839%"
,5077,5077,3794,言 149.5,171,"0,000088%",,,7,诂,gǔ,gu,third,"exegesis, explanation; explain","99,925928%"
,5078,5078,3923,山 46.5,170,"0,000088%",,,8,岢,kě,ke,third,used in 岢岚,"99,926015%"
,5079,5079,5078,耳 128.6,170,"0,000088%",,,12,聒,guā,gua,first,"clamor, din, hubbub","99,926103%"
,5080,5080,6243,骨 188.8,170,"0,000088%",,,17,髁,kē,ke,first,"thigh bone, hipbone; kneecap","99,926191%"
,5081,5081,5202,黍 202.0,169,"0,000087%",,,12,黍,shǔ,shu,third,glutinous millet; KangXi radical number 202,"99,926279%"
,5082,5082,3662,艸 140.4,169,"0,000087%",,,7,芾,fèi,fei,fourth,flower; small; little; lush,"99,926366%"
,5083,5083,4976,水 85.8,169,"0,000087%",,,11,淝,féi,fei,second,name of an affluent of the Poyang Lake,"99,926453%"
,5084,5084,5591,魚 195.5,169,"0,000087%",,,13,鲎,hòu,hou,fourth,king crab,"99,926541%"
,5085,5085,6319,革 177.9,169,"0,000087%",,,18,鞣,róu,rou,second,"tan, soften","99,926628%"
,5086,5086,6395,骨 188.10,169,"0,000087%",,,19,髋,kuān,kuan,first,hipbone; hip,"99,926715%"
,5087,5087,3762,門 169.4,169,"0,000087%",,,7,闳,hóng,hong,second,"gate, barrier; wide, vast, expand","99,926803%"
,5088,5088,7724,水 85.11,169,"0,000087%",,,14,潆,yíng,ying,second,tiny stream; swirl around,"99,926890%"
,5089,5089,3774,水 85.4,168,"0,000087%",,,7,汨,mì,mi,fourth,Mi(luo) river in Hunan province where Qu Yuan drowned himself; to sink; used (erroneously) for汩,"99,926977%"
,5090,5090,4284,肉 130.5,168,"0,000087%",,,9,胍,guā,gua,first,guanidine,"99,927064%"
,5091,5091,4951,門 169.8,167,"0,000086%",,,11,阏,è,e,fourth,"block, obstruct, stop up","99,927150%"
,5092,5092,4243,金 167.4,167,"0,000086%",,,9,钤,qián,qian,second,"lock, latch; stamp, seal","99,927236%"
,5093,5093,5840,鳥 196.9,167,"0,000086%",,,14,鹜,wù,wu,fourth,duck,"99,927322%"
,5094,5094,6312,髟 190.8,167,"0,000086%",,,18,鬈,quán,quan,second,fine growth of hair curly hair,"99,927409%"
,5095,5095,4886,金 167.6,167,"0,000086%",,,11,铵,ǎn,an,third,ammonium,"99,927495%"
,5096,5096,5653,戈 62.10,167,"0,000086%",,,14,戬,jiǎn,jian,third,"exterminate, destroy; blessing","99,927581%"
,5097,5097,,黑 203.5,167,"0,000086%",,,17,點,diǎn,dian,third,"dot, speck, spot; point, degree","99,927668%"
,5098,5098,4859,山 46.8,166,"0,000086%",,,11,崮,gù,gu,fourth,"a mesa, hill with flat top and steep sides","99,927753%"
,5099,5099,4145,木 75.5,166,"0,000086%",,,9,枰,píng,ping,second,smooth board; chessboard; chess,"99,927839%"
,5100,5100,5884,木 75.11,166,"0,000086%",,,15,樯,qiáng,qiang,second,"mast, yard-arm, boom","99,927925%"
,5101,5101,4593,肉 130.6,166,"0,000086%",,,10,脍,kuài,kuai,fourth,minced meat or fish,"99,928011%"
,5102,5102,5219,田 102.7,166,"0,000086%",,,12,畲,shē,she,first,to cultivate land by first setting fire to it,"99,928097%"
,5103,5103,4588,衣 145.4,166,"0,000086%",,,10,衾,qīn,qin,first,"coverlet, quilt","99,928182%"
,5104,5104,6386,足 157.12,166,"0,000086%",,,19,蹼,pǔ,pu,third,webbed feet of waterfowl,"99,928268%"
,5105,5105,,頁 181.9,166,"0,000086%",,,18,題,tí,ti,second,"forehead; title, headline; theme","99,928354%"
,5106,5106,3745,力 19.5,165,"0,000085%",,,7,劬,qú,qu,second,"be diligent, toil, endeavor","99,928439%"
,5107,5107,,口 30.6,165,"0,000085%",,,9,咭,jī,ji,first,variant of 叽,"99,928524%"
,5108,5108,3720,囗 31.4,165,"0,000085%",,,7,囫,hú,hu,second,"entire, whole","99,928610%"
,5109,5109,4331,水 85.6,165,"0,000085%",,,9,洱,ěr,er,third,a lake in Yunnan,"99,928695%"
,5110,5110,3616,刀 18.4,164,"0,000085%",,,6,刎,wěn,wen,third,"behead, cut throat","99,928780%"
,5111,5111,6525,艸 140.3,164,"0,000085%",,,6,芏,dù,du,fourth,used in 茳芏,"99,928865%"
,5112,5112,6929,玉 96.7,164,"0,000085%",,,10,琊,yá,ya,second,a place in eastern Shandong,"99,928949%"
,5113,5113,5421,石 112.8,164,"0,000085%",,,13,碚,bèi,bei,fourth,suburb,"99,929034%"
,5114,5114,6405,魚 195.11,164,"0,000085%",,,19,鳕,xuě,xue,third,codfish,"99,929119%"
,5115,5115,5603,言 149.11,163,"0,000084%",,,13,谪,zhé,zhe,second,"charge, blame; disgrace; demote","99,929203%"
,5116,5116,3583,艸 140.3,163,"0,000084%",,,6,芎,qiōng,qiong,first,a kind of herb,"99,929287%"
,5117,5117,4355,心 61.6,163,"0,000084%",,,9,恂,xún,xun,second,"careful, sincere, honest; trust","99,929371%"
,5118,5118,5883,木 75.11,163,"0,000084%",,,15,槿,jǐn,jin,third,hibiscus,"99,929456%"
,5119,5119,5970,魚 195.8,163,"0,000084%",,,15,鲢,lián,lian,second,"silver carp, hypophthalmiathys","99,929540%"
,5120,5120,5973,魚 195.7,163,"0,000084%",,,15,鲧,gǔn,gun,third,giant fish; father of emperor,"99,929624%"
,5121,5121,5722,口 30.11,163,"0,000084%",,,14,嘧,mì,mi,fourth,pyrimidine,"99,929708%"
,5122,5122,4074,糸 120.5,163,"0,000084%",,,8,绀,gàn,gan,fourth,dark blue or reddish color,"99,929793%"
,5123,5123,4163,邑 163.7,162,"0,000084%",,,9,郦,lì,li,fourth,"ancient place name, surname","99,929876%"
,5124,5124,6104,口 30.13,162,"0,000084%",,,16,噱,jué,jue,second,"laugh heartily, laugh aloud","99,929960%"
,5125,5125,4656,水 85.7,162,"0,000084%",,,10,浠,xī,xi,first,name of a river in Hubei,"99,930044%"
,5126,5126,5999,水 85.12,162,"0,000084%",,,15,潸,shān,shan,first,weep; tears flowing,"99,930128%"
,5127,5127,5140,足 157.5,162,"0,000084%",,,12,跏,jiā,jia,first,sit cross-legged; squat,"99,930211%"
,5128,5128,,魚 195.8,162,"0,000084%",,,16,鲶,nián,nian,second,sheat,"99,930295%"
,5129,5129,6427,目 109.15,161,"0,000083%",,,20,矍,jué,jue,second,look about in fright or alarm,"99,930378%"
,5130,5130,3669,艸 140.4,161,"0,000083%",,,7,苌,cháng,chang,second,averrhora carambola; surname,"99,930461%"
,5131,5131,3842,手 64.5,161,"0,000083%",,,8,抻,chēn,chen,first,pull,"99,930545%"
,5132,5132,5051,玉 96.8,161,"0,000083%",,,12,琰,yǎn,yan,third,"jewel, gem; glitter of gems","99,930628%"
,5133,5133,5797,鳥 196.9,161,"0,000083%",,,14,鹚,cí,ci,second,cormorant,"99,930711%"
,5134,5134,7514,齒 211.5,161,"0,000083%",,,13,龆,tiáo,tiao,second,lose baby teeth and get adult teeth,"99,930794%"
,5135,5135,4578,自 132.4,161,"0,000083%",,,10,臬,niè,nie,fourth,"law, rule; door post","99,930877%"
,5136,5136,3580,艸 140.3,160,"0,000083%",,,6,芄,wán,wan,second,Metaplexis stauntoni,"99,930960%"
,5137,5137,3701,口 30.4,160,"0,000083%",,,7,呔,dāi,dai,first,"(Cant.) a necktie, a tire","99,931043%"
,5138,5138,5775,隹 172.6,160,"0,000083%",,,14,雒,luò,luo,fourth,black horse with white mane,"99,931125%"
,5139,5139,5243,角 148.5,160,"0,000083%",,,12,觞,shāng,shang,first,wine vessel; propose toast; feast,"99,931208%"
,5140,5140,3942,金 167.3,159,"0,000082%",,,8,钒,fán,fan,second,vanadium,"99,931290%"
,5141,5141,3753,食 184.4,159,"0,000082%",,,7,饫,yù,yu,fourth,"surfeited, satiated; confer","99,931372%"
,5142,5142,5267,門 169.9,159,"0,000082%",,,12,阒,qù,qu,fourth,"alone; quiet, still","99,931455%"
,5143,5143,5403,木 75.10,159,"0,000082%",,,13,槎,chá,cha,second,"raft; time, occasion; to hew","99,931537%"
,5144,5144,4373,鳥 196.4,159,"0,000082%",,,9,鸩,zhèn,zhen,fourth,a bird resembling the secretary falcon,"99,931619%"
,5145,5145,4712,臼 134.5,159,"0,000082%",,,11,舂,chōng,chong,first,grind in mortar,"99,931701%"
,5146,5146,5310,言 149.10,158,"0,000082%",,,12,谠,dǎng,dang,third,"counsel, advice; speak out","99,931783%"
,5147,5147,3559,阜 170.3,158,"0,000082%",,,5,阡,qiān,qian,first,footpaths between fields; paths,"99,931864%"
,5148,5148,4113,艸 140.7,158,"0,000082%",,,9,莒,jǔ,ju,third,hemp-like plant; taro; herb,"99,931946%"
,5149,5149,4755,艸 140.9,158,"0,000082%",,,11,萸,yú,yu,second,dogwood,"99,932028%"
,5150,5150,3811,女 38.4,158,"0,000082%",,,7,妗,jìn,jin,fourth,wife of mother's brother,"99,932109%"
,5151,5151,5499,禾 115.8,158,"0,000082%",,,13,稔,rěn,ren,third,"ripe grain; harvest; to know, be familiar with","99,932191%"
,5152,5152,6474,禾 115.17,158,"0,000082%",,,22,穰,ráng,rang,second,"stalks of grain; lush, abundant","99,932273%"
,5153,5153,4513,虫 142.4,158,"0,000082%",,,10,蚧,jiè,jie,fourth,"a red spotted lizard, used as medicine","99,932354%"
,5154,5154,5894,食 184.6,158,"0,000082%",,,15,餍,yàn,yan,fourth,to eat to the full,"99,932436%"
,5155,5155,5824,言 149.12,157,"0,000081%",,,14,谯,qiáo,qiao,second,tower; surname,"99,932517%"
,5156,5156,3584,艸 140.3,157,"0,000081%",,,6,芗,xiāng,xiang,first,fragrant smell of grain; aromatic,"99,932598%"
,5157,5157,,艸 140.8,157,"0,000081%",,,11,菸,yān,yan,first,to fade; withered or dried leaves; tobacco (used for烟and煙),"99,932679%"
,5158,5158,5088,艸 140.9,157,"0,000081%",,,12,葩,pā,pa,first,flowers,"99,932761%"
,5159,5159,5911,足 157.8,157,"0,000081%",,,15,踔,chuō,chuo,first,to get ahead; to stride; to excel,"99,932842%"
,5160,5160,7144,厂 27.9,156,"0,000081%",,,11,厣,yǎn,yan,third,shell,"99,932922%"
,5161,5161,3961,人 9.6,156,"0,000081%",,,8,佻,tiāo,tiao,first,frivolous; unsteady; delay,"99,933003%"
,5162,5162,5697,口 30.11,156,"0,000081%",,,14,嘌,piào,piao,fourth,"fast, speedy","99,933084%"
,5163,5163,3751,食 184.4,156,"0,000081%",,,7,饩,xì,xi,fourth,sacrficial victim; gift; grain,"99,933164%"
,5164,5164,3941,金 167.3,156,"0,000081%",,,8,钏,chuàn,chuan,fourth,"bracelet, armlet","99,933245%"
,5165,5165,6391,虫 142.14,156,"0,000081%",,,19,蠓,měng,meng,third,midges; sandflies,"99,933325%"
,5166,5166,6432,黑 203.8,156,"0,000081%",,,20,黩,dú,du,second,"to dishonor, defile, corrupt; soiled","99,933406%"
,5167,5167,4581,人 9.8,156,"0,000081%",,,10,倨,jù,ju,fourth,"arrogant, haughty, rude","99,933487%"
,5168,5168,,肉 130.9,156,"0,000081%",,,13,腸,cháng,chang,second,intestines; emotions; sausage,"99,933567%"
,5169,5169,6021,糸 120.12,155,"0,000080%",,,15,缬,xié,xie,second,patterned silk; tie knot,"99,933647%"
,5170,5170,5113,歹 78.8,155,"0,000080%",,,12,殚,dān,dan,first,"utmost, entirely, quite; use up","99,933727%"
,5171,5171,4535,金 167.5,155,"0,000080%",,,10,钿,diàn,dian,fourth,"hairpin; gold inlaid work, filigree","99,933808%"
,5172,5172,6362,金 167.10,155,"0,000080%",,,18,鎏,liú,liu,second,pure gold,"99,933888%"
,5173,5173,4569,心 61.6,155,"0,000080%",,,10,恁,nèn,nen,fourth,"that, like this, thus, so, such","99,933968%"
,5174,5174,6371,艸 140.16,155,"0,000080%",,,19,藿,huò,huo,fourth,"lophanthus rugosus, betony","99,934048%"
,5175,5175,3611,囗 31.3,154,"0,000080%",,,6,囟,xìn,xin,fourth,top of the head; skull,"99,934127%"
,5176,5176,7578,邑 163.11,154,"0,000080%",,,13,鄣,zhāng,zhang,first,"name of an ancient city in N. Jiangsu, near Shandong","99,934207%"
,5177,5177,3698,口 30.4,154,"0,000080%",,,7,呋,fū,fu,first,used in 呋喃,"99,934287%"
,5178,5178,5326,女 38.9,154,"0,000080%",,,12,婺,wù,wu,fourth,name of a star,"99,934366%"
,5179,5179,5031,糸 120.8,154,"0,000080%",,,11,绱,shàng,shang,fourth,the piece of leather used for soles on Chinese shoes; a patch,"99,934446%"
,5180,5180,3890,瓦 98.4,154,"0,000080%",,,8,瓯,ōu,ou,first,"bowl, cup; small tray","99,934525%"
,5181,5181,4628,方 70.6,154,"0,000080%",,,10,旃,zhān,zhan,first,silk banner with bent pole,"99,934605%"
,5182,5182,5735,金 167.9,154,"0,000080%",,,14,锶,sī,si,first,strontium,"99,934685%"
,5183,5183,5415,酉 164.6,154,"0,000080%",,,13,酩,mǐng,ming,third,drunk; intoxicated; tipsy,"99,934764%"
,5184,5184,4351,心 61.6,153,"0,000079%",,,9,恹,yān,yan,first,"feeble, sickly; tranquil, calm","99,934843%"
,5185,5185,4892,辵 162.8,153,"0,000079%",,,11,逶,wēi,wei,first,"winding, curving; swagger","99,934922%"
,5186,5186,5843,糸 120.11,153,"0,000079%",,,14,缦,màn,man,fourth,"plain silk; simple, plain","99,935001%"
,5187,5187,4890,鳥 196.6,153,"0,000079%",,,11,鸹,guā,gua,first,the crow,"99,935080%"
,5188,5188,6103,虫 142.10,152,"0,000079%",,,16,螟,míng,ming,second,"kind of caterpillar, larva","99,935159%"
,5189,5189,4759,艸 140.8,152,"0,000079%",,,11,菟,tú,tu,second,dodder; creeper,"99,935238%"
,5190,5190,5553,門 169.10,152,"0,000079%",,,13,阗,tián,tian,second,a place in Xinjiang province,"99,935316%"
,5191,5191,6175,水 85.13,152,"0,000079%",,,16,濉,suī,sui,first,name of a river,"99,935395%"
,5192,5192,5956,竹 118.9,152,"0,000079%",,,15,篑,kuì,kui,fourth,a bamboo basket for carrying earth,"99,935473%"
,5193,5193,6323,酉 164.11,152,"0,000079%",,,18,醪,láo,lao,second,"unclear wine, wine with dregs","99,935552%"
,5194,5194,5771,魚 195.6,152,"0,000079%",,,14,鲛,jiāo,jiao,first,shark,"99,935630%"
,5195,5195,3554,言 149.3,152,"0,000079%",,,5,讦,jié,jie,second,to accuse; to pry,"99,935709%"
,5196,5196,5320,女 38.9,152,"0,000079%",,,12,媪,ǎo,ao,third,old woman; lower-class woman,"99,935787%"
,5197,5197,3621,邑 163.4,152,"0,000079%",,,6,邬,wū,wu,first,various place names; surname,"99,935866%"
,5198,5198,4175,歹 78.5,152,"0,000079%",,,9,殇,shāng,shang,first,die young; national mourning,"99,935944%"
,5199,5199,5790,邑 163.12,151,"0,000078%",,,14,鄯,shàn,shan,fourth,district in Gansu during the Tang dynasty,"99,936023%"
,5200,5200,3673,艸 140.4,151,"0,000078%",,,7,芡,qiàn,qian,fourth,plant allied to the waterlily,"99,936101%"
,5201,5201,5627,女 38.11,151,"0,000078%",,,14,嫠,lí,li,second,a widow,"99,936179%"
,5202,5202,3977,肉 130.4,151,"0,000078%",,,8,肼,jǐng,jing,third,hydrazine,"99,936257%"
,5203,5203,4235,山 46.6,151,"0,000078%",,,9,峤,jiào,jiao,fourth,high pointed mountain,"99,936335%"
,5204,5204,,石 112.3,150,"0,000078%",,,8,矽,xì,xi,fourth,silicon,"99,936412%"
,5205,5205,3555,言 149.3,150,"0,000078%",,,5,讧,hòng,hong,fourth,confusion; internal strife,"99,936490%"
,5206,5206,4744,手 64.8,150,"0,000078%",,,11,掼,guàn,guan,fourth,"throw ground; know, be familiar","99,936567%"
,5207,5207,4960,火 86.7,150,"0,000078%",,,11,焖,mèn,men,fourth,"simmer, cook over slow fire","99,936645%"
,5208,5208,5509,心 61.9,150,"0,000078%",,,13,愆,qiān,qian,first,"a fault, mistake, error, transgression","99,936722%"
,5209,5209,5869,耳 128.9,150,"0,000078%",,,15,聩,kuì,kui,fourth,deaf,"99,936800%"
,5210,5210,3715,山 46.4,150,"0,000078%",,,7,岘,xiàn,xian,fourth,steep hill; mountain in Hubei,"99,936877%"
,5211,5211,6031,青 174.8,149,"0,000077%",,,16,靛,diàn,dian,fourth,indigo; any blue dye,"99,936954%"
,5212,5212,4753,艸 140.8,149,"0,000077%",,,11,菖,chāng,chang,first,"iris, sweet flag, calamus","99,937031%"
,5213,5213,3538,口 30.2,149,"0,000077%",,,5,卟,bǔ,bu,third,a chemical compound; divination; to consider,"99,937108%"
,5214,5214,3814,女 38.5,149,"0,000077%",,,7,姒,sì,si,fourth,wife of elder brother,"99,937185%"
,5215,5215,3884,木 75.4,149,"0,000077%",,,8,杷,pá,pa,second,loquat,"99,937262%"
,5216,5216,6755,石 112.4,149,"0,000077%",,,9,砉,huò,huo,fourth,"sound of a thing flying fast by, whoosh","99,937339%"
,5217,5217,4672,衣 145.5,149,"0,000077%",,,10,袢,pàn,pan,fourth,robe,"99,937416%"
,5218,5218,4510,虫 142.4,149,"0,000077%",,,10,蚋,ruì,rui,fourth,"gnat, mosquito","99,937493%"
,5219,5219,4901,竹 118.5,149,"0,000077%",,,11,笳,jiā,jia,first,a reed leaf whistle,"99,937570%"
,5220,5220,4400,手 64.6,149,"0,000077%",,,10,挈,qiè,qie,fourth,"assist, help, lead by hand","99,937647%"
,5221,5221,,門 169.11,149,"0,000077%",,,19,關,guān,guan,first,frontier pass; close; relation,"99,937724%"
,5222,5222,6094,足 157.9,148,"0,000076%",,,16,踽,jǔ,ju,third,to walk alone; self-reliant,"99,937801%"
,5223,5223,3913,黽 205.0,148,"0,000076%",,,8,黾,miǎn,mian,third,to strive; to endeavor,"99,937877%"
,5224,5224,,麻 200.3,148,"0,000076%",,,14,麼,me,me,neutral,"interrogative final particle; insignificant, small, tiny","99,937954%"
,5225,5225,3960,人 9.6,147,"0,000076%",,,8,侩,kuài,kuai,fourth,"go-between, broker, proxy","99,938030%"
,5226,5226,3620,几 16.4,147,"0,000076%",,,6,凫,fú,fu,second,"wild duck, teal; swim","99,938106%"
,5227,5227,4039,言 149.6,147,"0,000076%",,,8,诔,lěi,lei,third,"eulogize, praise the dead","99,938182%"
,5228,5228,4642,邑 163.8,147,"0,000076%",,,10,郯,tán,tan,second,name of a small ancient principality which was situated in what is now part of Shantung and Kiangsu,"99,938258%"
,5229,5229,5433,韋 178.9,147,"0,000076%",,,13,韪,wěi,wei,third,right; proper; perpriety,"99,938334%"
,5230,5230,4971,手 64.7,147,"0,000076%",,,11,挲,sā,sa,first,to feel or fondle with the fingers,"99,938410%"
,5231,5231,4896,竹 118.5,147,"0,000076%",,,11,笪,dá,da,second,a coarse mat of rushes or bamboo,"99,938486%"
,5232,5232,5058,龜 213.4,147,"0,000076%",,,12,鼋,yuán,yuan,second,"large turtle, sea turtle","99,938561%"
,5233,5233,4434,艸 140.7,147,"0,000076%",,,10,莜,yóu,you,second,Avena nuda; a bamboo basket,"99,938637%"
,5234,5234,,風 182.0,147,"0,000076%",,,9,風,fēng,feng,first,"wind; air; manners, atmosphere","99,938713%"
,5235,5235,4765,艸 140.8,146,"0,000075%",,,11,菅,jiān,jian,first,"coarse grass, themedia forskali","99,938789%"
,5236,5236,5478,山 46.10,146,"0,000075%",,,13,嵊,shèng,sheng,fourth,"district in Shaohsing, Chekiang","99,938864%"
,5237,5237,5305,衣 145.7,146,"0,000075%",,,12,裢,lián,lian,second,folding purse inserted in belt,"99,938940%"
,5238,5238,4505,足 157.4,146,"0,000075%",,,10,趿,tā,ta,first,to tread on; slipshod,"99,939015%"
,5239,5239,5746,竹 118.9,146,"0,000075%",,,14,箸,zhù,zhu,fourth,chopsticks,"99,939091%"
,5240,5240,4430,艸 140.7,145,"0,000075%",,,10,莴,wō,wo,first,lettuce,"99,939166%"
,5241,5241,4432,艸 140.7,145,"0,000075%",,,10,莠,yǒu,you,third,"weeds, tares; undesirable, evil","99,939241%"
,5242,5242,7227,門 169.8,145,"0,000075%",,,11,阌,wén,wen,second,"wen xiang, Henan province","99,939315%"
,5243,5243,3591,日 72.2,145,"0,000075%",,,6,旯,lá,la,second,"nook, corner","99,939390%"
,5244,5244,6110,囗 31.13,145,"0,000075%",,,16,圜,huán,huan,second,"circle, surround; encircle","99,939465%"
,5245,5245,4978,水 85.8,145,"0,000075%",,,11,涪,fú,fu,second,river in Sichuan province,"99,939540%"
,5246,5246,5100,貝 154.8,145,"0,000075%",,,12,赍,jī,ji,first,present,"99,939615%"
,5247,5247,4151,木 75.5,144,"0,000074%",,,9,柞,zhà,zha,fourth,oak; spinous evergreen tree; to clear away trees,"99,939690%"
,5248,5248,5472,口 30.10,144,"0,000074%",,,13,嗍,suō,suo,first,to suck,"99,939764%"
,5249,5249,3719,囗 31.4,144,"0,000074%",,,7,囵,lún,lun,second,"all, complete, entire","99,939838%"
,5250,5250,5661,木 75.10,144,"0,000074%",,,14,榧,fěi,fei,third,type of yew,"99,939913%"
,5251,5251,5600,衣 145.8,144,"0,000074%",,,13,裰,duō,duo,first,to mend clothes,"99,939987%"
,5252,5252,4902,竹 118.6,144,"0,000074%",,,11,笾,biān,bian,first,bamboo container for food,"99,940062%"
,5253,5253,6348,竹 118.12,144,"0,000074%",,,18,簟,diàn,dian,fourth,bamboo mat,"99,940136%"
,5254,5254,5139,足 157.5,144,"0,000074%",,,12,跎,tuó,tuo,second,"slip, stumble, falter; vacillate","99,940211%"
,5255,5255,5318,己 49.9,144,"0,000074%",,,12,巽,xùn,xun,fourth,"5th of the 8 trigrams; south-east; mild, modest, obedient","99,940285%"
,5256,5256,4198,曰 73.5,144,"0,000074%",,,9,曷,hé,he,second,why? what? where?,"99,940359%"
,5257,5257,4606,辵 162.7,143,"0,000074%",,,10,逖,tì,ti,fourth,"far, distant; keep at distance","99,940433%"
,5258,5258,5034,馬 187.8,143,"0,000074%",,,11,骓,zhuī,zhui,first,piebald horse,"99,940507%"
,5259,5259,4393,糸 120.6,143,"0,000074%",,,9,绔,kù,ku,fourth,trousers,"99,940581%"
,5260,5260,3882,木 75.4,143,"0,000074%",,,8,枋,fāng,fang,first,sandalwood; tree used as timber,"99,940655%"
,5261,5261,5951,金 167.10,143,"0,000074%",,,15,镒,yì,yi,fourth,measure of weight for gold,"99,940729%"
,5262,5262,5761,鬼 194.5,143,"0,000074%",,,14,魃,bá,ba,second,drought demon,"99,940803%"
,5263,5263,6327,食 184.9,143,"0,000074%",,,18,餮,tiè,tie,fourth,a legendary animal; a greedy person,"99,940877%"
,5264,5264,3632,言 149.5,143,"0,000074%",,,6,讵,jù,ju,fourth,an interjection used express surprise,"99,940951%"
,5265,5265,3502,乙 5.1,142,"0,000073%",,,2,乜,miē,mie,first,to squint; (Cant.) what? huh?,"99,941024%"
,5266,5266,5351,邑 163.11,142,"0,000073%",,,13,鄢,yān,yan,first,name of a district in Honan,"99,941097%"
,5267,5267,5623,玉 96.10,142,"0,000073%",,,14,瑭,táng,tang,second,a kind of jade,"99,941171%"
,5268,5268,5637,足 157.7,142,"0,000073%",,,14,踅,xué,xue,second,to walk around; turn back midway,"99,941244%"
,5269,5269,5978,食 184.12,141,"0,000073%",,,15,馓,sǎn,san,third,fried round cakes of wheat flour,"99,941317%"
,5270,5270,6335,虫 142.12,141,"0,000073%",,,18,蟛,péng,peng,second,a land-crab,"99,941390%"
,5271,5271,6444,魚 195.12,141,"0,000073%",,,20,鳟,zūn,zun,first,barbel,"99,941463%"
,5272,5272,6786,艸 140.6,141,"0,000073%",,,9,荛,ráo,rao,second,"fuel, firewood; stubble; Wikstroemia japonica","99,941536%"
,5273,5273,,艸 140.8,141,"0,000073%",,,11,菬,qiáo,qiao,second,,"99,941608%"
,5274,5274,3790,心 61.4,140,"0,000072%",,,7,忪,sōng,song,first,"quiet, calm, tranquil, peaceful","99,941681%"
,5275,5275,4950,門 169.8,140,"0,000072%",,,11,阍,hūn,hun,first,"gatekeeper; gate, door","99,941753%"
,5276,5276,4388,女 38.6,140,"0,000072%",,,9,姹,chà,cha,fourth,"beautiful, colorful; girl","99,941825%"
,5277,5277,3822,糸 120.4,140,"0,000072%",,,7,纰,pī,pi,first,spoiled silk; hem of dress; mista,"99,941898%"
,5278,5278,4462,木 75.6,140,"0,000072%",,,10,桉,ān,an,first,eucalyptus,"99,941970%"
,5279,5279,4888,气 84.7,140,"0,000072%",,,11,氪,kè,ke,fourth,krypton,"99,942043%"
,5280,5280,3599,气 84.2,140,"0,000072%",,,6,氘,dāo,dao,first,deuterium,"99,942115%"
,5281,5281,,土 32.5,139,"0,000072%",,,8,垅,lǒng,long,third,"mound, grave; ridge in field","99,942187%"
,5282,5282,6707,邑 163.6,139,"0,000072%",,,8,郃,hé,he,second,county in Shanxi province,"99,942259%"
,5283,5283,3628,水 85.3,139,"0,000072%",,,6,汊,chà,cha,fourth,a branching stream,"99,942330%"
,5284,5284,4690,女 38.7,139,"0,000072%",,,10,娉,pīng,ping,first,"beautiful, attractive, charming, graceful","99,942402%"
,5285,5285,3644,糸 120.3,139,"0,000072%",,,6,纡,yū,yu,first,"bend, turn, twist; distort","99,942474%"
